,BMJD,SAP_flux,SAP_pld,SAP_pld_ramp,residual
1255,58524.6550459632,1.0012291105283195,1.0004720754715755,1.0003489199050788,0.00034891990507879354
1256,58524.655205945644,1.0006993681004883,0.9998743494519644,0.9997509124271796,-0.00024908757282033695
1257,58524.65536889847,1.0007478589535377,0.999957198202164,0.9998334741940703,-0.00016652580592972524
1258,58524.65552881909,1.0006370098915291,0.9998614641673083,0.9997374582224806,-0.0002625417775193496
1259,58524.655689290725,1.001557980671248,1.0007725717384395,1.0006482825931038,0.0006482825931037387
1260,58524.65585183739,1.0008950486947872,1.0001047031887746,0.9999801268823756,-1.9873117624442634e-05
1261,58524.656011695755,1.0005289255489302,0.9997048583126249,0.9995799993013809,-0.00042000069861918466
1262,58524.65617273956,1.001728330137004,1.0009077045884294,1.000782560482078,0.0007825604820778885
1263,58524.65633471783,1.0001944567420897,0.9994102484083016,0.9992848172550631,-0.000715182744936851
1264,58524.65649467241,1.0006962676224929,0.9998674689756653,0.9997417540689962,-0.0002582459310037825
1265,58524.65665597898,1.0007790260276987,1.0000084362834727,0.9998824349303443,-0.00011756506965568931
1266,58524.656818156756,0.9996571392736551,0.9988719119751439,0.9987456223301816,-0.0012543776698184356
1267,58524.65697750567,1.0004888107853747,0.9996924088393588,0.9995658356399153,-0.00043416436008468214
1268,58524.6571394901,1.0004831244922037,0.9997216686446866,0.9995948069050277,-0.00040519309497229173
1269,58524.65730047492,1.0007245958687314,0.9999313430309211,0.9998041942359922,-0.00019580576400778592
1270,58524.657460344606,1.0010626751470104,1.0002519201984084,1.000124486044986,0.00012448604498609828
1271,58524.6576225163,1.0012474409606458,1.000436747324468,1.0003090234066405,0.00030902340664046394
1272,58524.65778332706,1.0011974920075675,1.0003975180111504,1.0002695064652911,0.0002695064652911161
1273,58524.65794338164,1.0012529483801618,1.000474866404974,1.0003465682915846,0.000346568291584712
1274,58524.658105816095,1.0020675946881936,1.0012931852748592,1.0011645960350744,0.0011645960350744082
1275,58524.65826616221,1.001767397666961,1.0009304011854694,1.0008015242678865,0.0008015242678865004
1276,58524.65842605641,1.0011878702985946,1.0004092396913074,1.0002800756155577,0.0002800756155576132
1277,58524.65858911965,1.0005063405751116,0.9996822276754815,0.9995527704507786,-0.00044722954922139183
1278,58524.65874901245,1.0008740494877504,1.0000767964934116,0.999947051525845,-5.294847415499644e-05
1279,58524.658908953825,0.9999836796555829,0.9991884134683754,0.9990583803796719,-0.0009416196203280876
1280,58524.65907252699,1.0004119742998308,0.9995649842821677,0.9994346562290645,-0.0005653437709355778
1281,58524.65923198534,1.0007145687371195,0.9998958437934224,0.9997652279031223,-0.00023477209687767196
1282,58524.65939216493,1.0017193604841947,1.000964299657618,1.000833394337082,0.0008333943370820098
1283,58524.659555575345,1.0013640477243992,1.00049900953808,1.0003678086488543,0.00036780864885426346
1284,58524.65971479407,1.0010100784823326,1.0001856934473887,1.000054204279114,5.4204279114042125e-05
1285,58524.659875540194,1.0004734062665581,0.999672727607857,0.9995409471026072,-0.0004590528973928257
1286,58524.66003826144,1.0010426417797926,1.0002076408952372,1.000075565174013,7.556517401290227e-05
1287,58524.660197689605,1.0020376977973653,1.0012326817758384,1.0011003165210715,0.001100316521071415
1288,58524.66035888338,1.0020479523662766,1.0012788121908045,1.0011461539021504,0.0011461539021504021
1289,58524.66052110036,1.0014094029344298,1.0006139198847646,1.0004809664038476,0.0004809664038476443
1290,58524.66068051531,1.001461503504689,1.0006018853832659,1.0004686415175121,0.000468641517512159
1291,58524.660842107696,1.0019922654856894,1.001168967223563,1.0010354287116972,0.0010354287116971215
1292,58524.6610041374,1.0005531243388281,0.9997117037227023,0.9995778694691698,-0.0004221305308301844
1293,58524.661163414625,1.000619743769854,0.999800867356663,0.9996667420943917,-0.00033325790560838385
